id;counter_id;reading;consumption;perday;date;remark
850;30;8417,9004;161;7,3835316237;2016-01-22 11:55:23;
851;1;44189,5;24;26,0992171657;2016-01-23 10:05:10;
852;2;26432,5996;22;24,0391402108;2016-01-23 10:05:10;
853;26;45521,1016;20;22,0934157194;2016-01-23 10:05:10;
854;28;29154,6992;11;11,911714941;2016-01-23 10:05:10;
855;1;45122,3984;933;24,8566994996;2016-02-29 22:49:54;
856;2;27108,3496;676;18,0050846768;2016-02-29 22:49:54;
857;26;46054,6992;534;14,2174916335;2016-02-29 22:49:54;
858;28;29420,0996;265;7,0714860159;2016-02-29 22:49:54;
859;30;8672,0996;254;6,610384524;2016-02-29 22:49:54;
860;1;45623,3984;501;16,9442137098;2016-03-30 12:27:16;
861;2;27554,5195;446;15,0898166397;2016-03-30 12:27:16;
862;26;46807,6992;753;25,4670517435;2016-03-30 12:27:16;
863;28;29933,0996;513;17,35006314;2016-03-30 12:27:16;
864;1;46085,6016;462;14,0158613181;2016-05-02 11:54:22;
865;2;27848,8008;294;8,9237934513;2016-05-02 11:54:22;
866;26;48262,6016;1455;44,118496518;2016-05-02 11:54:22;
867;28;31024,8008;1092;33,1047743071;2016-05-02 11:54:22;
868;4;2421;54;0,1908051827;2016-05-14 09:59:04;
869;1;46491,8008;406;13,8310660475;2016-05-31 20:45:10;
870;2;27987;138;4,705677074;2016-05-31 20:45:10;
871;26;49771,1992;1509;51,3676862107;2016-05-31 20:45:10;
872;28;32134,3008;1110;37,7784293511;2016-05-31 20:45:10;
873;1;46833,6992;342;11,2185449019;2016-07-01 08:10:52;
874;2;28064,6895;78;2,5491875486;2016-07-01 08:10:52;
875;26;51185,5;1414;46,4067601064;2016-07-01 08:10:52;
876;28;33171,8984;1038;34,0461823327;2016-07-01 08:10:52;
877;30;9312,9004;641;5,2357472241;2016-07-01 08:10:52;
878;3;210;130;0,6840933437;2016-07-08 12:06:09;
879;1;47217;383;6,8263215619;2016-08-26 11:47:28;
880;2;28171,9004;107;1,9093518154;2016-08-26 11:47:28;
881;3;231;21;0,4286849385;2016-08-26 11:47:28;
882;26;53703,3984;2518;44,842025215;2016-08-26 11:47:28;
883;28;35275,8008;2104;37,4690434176;2016-08-26 11:47:28;
884;1;47248,8008;32;5,3927166241;2016-09-01 09:19:08;
885;2;28183,8008;12;2,0180462414;2016-09-01 09:19:08;
886;26;54013,5;310;52,5864146026;2016-09-01 09:19:08;
887;28;35557,6992;282;47,8037718548;2016-09-01 09:19:08;
888;1;47324,6016;76;7,3369008007;2016-09-11 17:16:25;
889;2;28205,8008;22;2,12942103;2016-09-11 17:16:25;
890;26;54538,1016;525;50,7771672472;2016-09-11 17:16:25;
891;28;36012,6992;455;44,040298576;2016-09-11 17:16:25;
892;1;47670,3984;346;16,6512714489;2016-10-02 11:40:53;
893;2;28263;57;2,7543326192;2016-10-02 11:40:53;
894;26;55294,1016;756;36,4039262808;2016-10-02 11:40:53;
895;28;36481;468;22,5502484133;2016-10-02 11:40:53;
896;26;55617,8984;324;21,6163425972;2016-10-17 11:11:01;
897;28;36799,6992;319;21,2760320443;2016-10-17 11:11:01;
898;3;260;29;0,5185983192;2016-10-21 09:52:13;
899;4;2450;29;0,1812553889;2016-10-21 09:52:13;
900;1;48139,3008;469;17,1713839537;2016-10-29 19:03:15;
901;2;28419,0996;156;5,7164266308;2016-10-29 19:03:15;
902;26;55805,6016;188;15,2258368243;2016-10-29 19:03:15;
903;28;36927,8984;128;10,3990773743;2016-10-29 19:03:15;
904;26;55842,8008;37;13,7378485422;2016-11-01 12:02:28;
905;28;36947,8008;20;7,3500547546;2016-11-01 12:02:28;
906;1;48220,3008;81;21,2920538143;2016-11-02 14:21:21;
907;2;28452,8008;34;8,858861284;2016-11-02 14:21:21;
908;26;55866,8984;24;21,9779025261;2016-11-02 14:21:21;
909;28;36964,5;17;15,2302880728;2016-11-02 14:21:21;
910;1;48707,1992;487;20,9921315775;2016-11-25 19:01:11;
911;2;28767,0996;314;13,5506745642;2016-11-25 19:01:11;
912;26;56098,6016;232;9,9896488905;2016-11-25 19:01:11;
913;28;37079,1992;115;4,9451398859;2016-11-25 19:01:11;
914;1;48878,1016;171;33,9610694794;2016-11-30 19:47:42;
915;2;28864,1992;97;19,2952601135;2016-11-30 19:47:42;
916;26;56198,3008;100;19,8118426554;2016-11-30 19:47:42;
917;28;37141,3008;62;12,3405917786;2016-11-30 19:47:42;
918;30;10041,0996;728;4,7755805204;2016-11-30 19:47:42;
919;1;48878,1016;0;0;2016-11-30 19:47:47;
920;2;28864,1992;0;0;2016-11-30 19:47:47;
921;26;56198,3008;0;0;2016-11-30 19:47:47;
922;28;37141,3008;0;0;2016-11-30 19:47:47;
923;30;10041,0996;0;0;2016-11-30 19:47:47;
924;1;49674;796;34,9724641111;2016-12-23 13:59:06;
925;2;29316,3008;452;19,8657353509;2016-12-23 13:59:06;
926;26;56354,6016;156;6,8679923449;2016-12-23 13:59:06;
927;28;37209,6016;68;3,001196229;2016-12-23 13:59:06;
928;1;49920,3984;246;24,8434180087;2017-01-02 12:01:06;
929;2;29483,5;167;16,8580624562;2017-01-02 12:01:06;
930;26;56438,1016;84;8,4189889371;2017-01-02 12:01:06;
931;28;37250,6016;41;4,1338748075;2017-01-02 12:01:06;
932;1;50450,6992;530;17,0658072254;2017-02-02 13:47:29;
933;2;30115,5996;632;20,3418322598;2017-02-02 13:47:29;
934;26;56856,5;418;13,4646344826;2017-02-02 13:47:29;
935;28;37529,1016;279;8,962512054;2017-02-02 13:47:29;
936;1;50836,3008;386;14,2655372638;2017-03-01 14:31:06;
937;2;30518,4004;403;14,9018308593;2017-03-01 14:31:06;
938;26;57353,1992;497;18,3756523482;2017-03-01 14:31:06;
939;28;37868,8984;340;12,570964209;2017-03-01 14:31:06;
940;1;51183,8008;348;16,5714661034;2017-03-22 13:47:35;
941;2;30797,5996;279;13,3143599393;2017-03-22 13:47:35;
942;26;57923,5117;570;27,1968755744;2017-03-22 13:47:35;
943;28;38271,1992;402;19,1847886923;2017-03-22 13:47:35;
944;1;51290;106;10,8288388835;2017-04-01 09:09:46;
945;2;30883;85;8,7080427365;2017-04-01 09:09:46;
946;26;58418,6016;495;50,482948647;2017-04-01 09:09:46;
947;28;38685,8984;415;42,2857311724;2017-04-01 09:09:46;
948;1;51689,6992;400;13,5857763175;2017-04-30 19:15:10;
949;2;31117,8008;235;7,9808794913;2017-04-30 19:15:10;
950;26;59633,1016;1215;41,280856548;2017-04-30 19:15:10;
951;28;39566,3984;881;29,9281961223;2017-04-30 19:15:10;
952;1;52013,1992;324;10,8091384834;2017-05-30 17:32:02;
953;2;31241;123;4,1164674307;2017-05-30 17:32:02;
954;26;61089,3008;1456;48,6561323406;2017-05-30 17:32:02;
955;28;40707,8008;1141;38,1377947662;2017-05-30 17:32:02;
956;26;61136,6992;47;41,5218980411;2017-05-31 20:55:50;
957;28;40742,6016;35;30,4861613335;2017-05-31 20:55:50;
958;1;52456,5;443;13,1827684606;2017-07-03 08:35:20;
959;2;31332,1992;91;2,7120590294;2017-07-03 08:35:20;
960;26;62626,3008;1490;45,853980996;2017-07-03 08:35:20;
961;28;41787,6016;1045;32,1679368099;2017-07-03 08:35:20;
962;1;52657,1992;201;10,4342700968;2017-07-22 14:13:11;
963;2;31379,5508;47;2,4617905;2017-07-22 14:13:11;
964;26;63520,5;894;46,4890541323;2017-07-22 14:13:11;
965;28;42489,6016;702;36,4966955919;2017-07-22 14:13:11;
966;1;52720;63;5,6185014538;2017-08-02 18:28:47;
967;2;31384;4;0,3980496533;2017-08-02 18:28:47;
968;26;63913;393;35,1151867591;2017-08-02 18:28:47;
969;28;42815;325;29,1119123239;2017-08-02 18:28:47;
970;1;52978,6016;259;8,7410418982;2017-09-01 08:30:50;
971;2;31466,3008;82;2,7818650041;2017-09-01 08:30:50;
972;26;65162;1249;42,2176867076;2017-09-01 08:30:50;
973;28;43835;1020;34,4772141247;2017-09-01 08:30:50;
974;1;53483;504;13,4948153552;2017-10-08 17:34:00;
975;2;31578;112;2,9884315242;2017-10-08 17:34:00;
976;3;436;176;0,4995448992;2017-10-08 17:34:00;
977;4;2491;41;0,1163712549;2017-10-08 17:34:00;
978;26;66309;1147;30,6871576366;2017-10-08 17:34:00;
979;28;44661;826;22,0990341829;2017-10-08 17:34:00;
980;1;53953;470;19,0109422467;2017-11-02 10:54:33;
981;2;31727;149;6,0268731803;2017-11-02 10:54:33;
982;26;66858;549;22,2063984967;2017-11-02 10:54:33;
983;28;45042;381;15,4109978638;2017-11-02 10:54:33;
984;1;54916;963;20,8084471043;2017-12-18 17:36:43;
985;2;32312;585;12,6406454372;2017-12-18 17:36:43;
986;26;67116;258;5,5748487569;2017-12-18 17:36:43;
987;28;45156;114;2,4633052647;2017-12-18 17:36:43;
988;1;56530;1614;16,8068972956;2018-03-24 18:22:48;
989;2;33808;1496;15,5781402443;2018-03-24 18:22:48;
990;26;68713;1597;16,6298729747;2018-03-24 18:22:48;
991;28;46268;1112;11,5794732297;2018-03-24 18:22:48;
992;30;12521;2480;5,1778830459;2018-03-24 18:22:48;
993;1;56999;469;12,6871213895;2018-04-30 17:34:44;
994;2;34030;222;6,0054178006;2018-04-30 17:34:44;
995;26;70440;1727;46,7178222596;2018-04-30 17:34:44;
996;28;47585;1317;35,6267353305;2018-04-30 17:34:44;
997;1;57629;630;10,2838351344;2018-06-30 23:50:51;
998;2;34197;167;2,726032488;2018-06-30 23:50:51;
999;26;73649;3209;52,3822649943;2018-06-30 23:50:51;
1000;28;50089;2504;40,8741637724;2018-06-30 23:50:51;
1001;1;57899;270;7,9725608297;2018-08-03 20:38:07;
1002;2;34273;76;2,2441282336;2018-08-03 20:38:07;
1003;26;75536;1887;55,7193417989;2018-08-03 20:38:07;
1004;28;51675;1586;46,8314128739;2018-08-03 20:38:07;
1005;1;57956;57;4,7667350652;2018-08-15 19:37:27;
1006;2;34295;22;1,8397924813;2018-08-15 19:37:27;
1007;26;76134;598;50,0089047195;2018-08-15 19:37:27;
1008;28;52195;520;43,4860041039;2018-08-15 19:37:27;
1009;1;58119;163;9,6507139426;2018-09-01 16:58:58;
1010;2;34332;37;2,1906528581;2018-09-01 16:58:58;
1011;26;76948;814;48,194362879;2018-09-01 16:58:58;
1012;28;52867;672;39,7869924504;2018-09-01 16:58:58;
1013;1;58253;134;9,5053328747;2018-09-15 19:19:09;
1014;2;34364;32;2,2699302387;2018-09-15 19:19:09;
1015;26;77464;516;36,6026250995;2018-09-15 19:19:09;
1016;28;53273;406;28,7997399038;2018-09-15 19:19:09;
1017;1;58365;112;11,3228741528;2018-09-25 16:42:53;
1018;2;34387;23;2,325233085;2018-09-25 16:42:53;
1019;26;77844;380;38,4168944471;2018-09-25 16:42:53;
1020;28;53589;316;31,9466806455;2018-09-25 16:42:53;
1021;1;58424;59;11,5923045436;2018-09-30 18:51:53;
1022;2;34413;26;5,1084731887;2018-09-30 18:51:53;
1023;3;634;198;0,554537836;2018-09-30 18:51:53;
1024;26;78079;235;46,1727384364;2018-09-30 18:51:53;
1025;28;53769;180;35,3663528449;2018-09-30 18:51:53;
1026;1;58501;77;5,5054344318;2018-10-14 18:31:59;
1027;2;34470;57;4,0754514625;2018-10-14 18:31:59;
1028;26;78601;522;37,3225554987;2018-10-14 18:31:59;
1029;28;54236;467;33,3901023332;2018-10-14 18:31:59;
1030;1;58641;140;8,274978861;2018-10-31 16:34:35;
1031;2;34583;113;6,6790900807;2018-10-31 16:34:35;
1032;26;78882;281;16,6090647139;2018-10-31 16:34:35;
1033;28;54466;230;13,5946081288;2018-10-31 16:34:35;
1034;2;34632;49;7,3102883813;2018-11-07 09:26:44;
1035;2;0;;;2018-11-07 09:26:45;
1036;2;52;52;7,5160976785;2018-11-14 07:29:22;
1037;1;58792;151;11,0845273375;2018-11-14 07:31:07;
1038;26;79112;230;16,8837171366;2018-11-14 07:31:07;
1039;28;54645;179;13,1399363802;2018-11-14 07:31:07;
1040;30;13660;1139;4,8561603983;2018-11-14 07:31:07;
1041;1;59053;261;15,9919779137;2018-11-30 15:12:54;
1042;2;263;211;12,9274180052;2018-11-30 15:12:54;
1043;26;79275;163;9,9873272028;2018-11-30 15:12:54;
1044;28;54744;99;6,0659226569;2018-11-30 15:12:54;
1045;1;59516;463;28,9369348255;2018-12-16 15:13:21;
1046;2;544;281;17,5621569891;2018-12-16 15:13:21;
1047;3;683;49;0,6376203219;2018-12-16 15:13:21;
1048;4;2562;71;0,163631296;2018-12-16 15:13:21;
1049;26;79369;94;5,8748852561;2018-12-16 15:13:21;
1050;28;54795;51;3,1874377454;2018-12-16 15:13:21;
1051;30;13847;187;5,7857129045;2018-12-16 15:13:21;
1052;1;59806;290;13,6941455014;2019-01-06 19:28:08;
1053;2;845;301;14,2135786066;2019-01-06 19:28:08;
1054;26;79459;90;4,2499072246;2019-01-06 19:28:08;
1055;28;54848;53;2,5027231434;2019-01-06 19:28:08;
1056;1;59921;115;8,9723920148;2019-01-19 15:04:45;
1057;2;1015;170;13,2635360219;2019-01-19 15:04:45;
1058;26;79573;114;8,8943712147;2019-01-19 15:04:45;
1059;28;54936;88;6,8658304113;2019-01-19 15:04:45;
1060;30;14020;173;5,089129218;2019-01-19 15:04:45;
1061;1;60019;98;8,0187513318;2019-01-31 20:23:30;
1062;2;1264;249;20,3741743022;2019-01-31 20:23:30;
1063;26;79729;156;12,7645429363;2019-01-31 20:23:30;
1064;28;55063;127;10,391647134;2019-01-31 20:23:30;
1065;30;14081;61;4,9912635841;2019-01-31 20:23:30;
1066;1;60271;252;10,1655838623;2019-02-25 15:20:25;
1067;2;1614;350;14,1188664754;2019-02-25 15:20:25;
1068;3;709;26;0,3661718739;2019-02-25 15:20:25;
1069;4;2569;7;0,0985847353;2019-02-25 15:20:25;
1070;4;0;;;2019-02-25 15:20:26;
1071;4;0;;;2022-07-01 15:16:42;
1072;26;80337;608;24,5264880487;2019-02-25 15:20:25;
1073;28;55557;494;19,9277715396;2019-02-25 15:20:25;
1074;1;60340;69;13,3185885191;2019-03-02 19:40:40;
1075;2;1688;74;14,2837036292;2019-03-02 19:40:40;
1076;26;80504;167;32,2348446768;2019-03-02 19:40:40;
1077;28;55696;139;26,8302000603;2019-03-02 19:40:40;
1078;1;60558;218;7,5116532082;2019-03-31 20:11:44;
1079;2;1977;289;9,9581090696;2019-03-31 20:11:44;
1080;26;81427;923;31,8039261979;2019-03-31 20:11:44;
1081;28;56476;780;26,8765573504;2019-03-31 20:11:44;
1082;30;14386;305;5,1702075813;2019-03-31 20:11:44;
1083;1;60794;236;7,8950364078;2019-04-30 17:36:30;
1084;2;2175;198;6,623801732;2019-04-30 17:36:30;
1085;26;82846;1419;47,4705790793;2019-04-30 17:36:30;
1086;28;57663;1187;39,7093568479;2019-04-30 17:36:30;
1087;30;14530;144;4,8173103505;2019-04-30 17:36:30;
1088;1;61082;288;9,1367069198;2019-06-01 06:07:02;
1089;2;2344;169;5,36147038;2019-06-01 06:07:02;
1090;26;84208;1362;43,2090098082;2019-06-01 06:07:02;
1091;28;58711;1048;33,2474612915;2019-06-01 06:07:02;
1092;1;61369;287;9,6886153846;2019-06-30 21:03:17;
1093;2;2418;74;2,4981098901;2019-06-30 21:03:17;
1094;26;85915;1707;57,6253186813;2019-06-30 21:03:17;
1095;28;60105;1394;47,058989011;2019-06-30 21:03:17;
1096;1;61449;80;3,1208756874;2019-07-26 12:16:00;
1097;2;2468;50;1,9505473046;2019-07-26 12:16:00;
1098;26;87075;1160;45,252697467;2019-07-26 12:16:00;
1099;28;61127;1022;39,8691869062;2019-07-26 12:16:00;
1100;1;61526;77;5,9630001434;2019-08-08 10:10:40;
1101;2;2477;9;0,6969740427;2019-08-08 10:10:40;
1102;26;87647;572;44,2965724939;2019-08-08 10:10:40;
1103;28;61659;532;41,1989100818;2019-08-08 10:10:40;
1104;1;61701;175;7,4721757819;2019-08-31 20:15:47;
1105;2;2527;50;2,1349073663;2019-08-31 20:15:47;
1106;3;782;73;0,3899466086;2019-08-31 20:15:47;
1107;26;88750;1103;47,0960564999;2019-08-31 20:15:47;
1108;28;62614;955;40,7767306958;2019-08-31 20:15:47;
1109;1;61917;216;9,8370765818;2019-09-22 19:14:56;
1110;2;2585;58;2,6414372303;2019-09-22 19:14:56;
1111;26;89652;902;41,0789031331;2019-09-22 19:14:56;
1112;28;63344;730;33,2456754846;2019-09-22 19:14:56;
1113;1;62013;96;9,0286750563;2019-10-03 10:26:09;
1114;2;2621;36;3,3857531461;2019-10-03 10:26:09;
1115;26;89889;237;22,2895415452;2019-10-03 10:26:09;
1116;28;63527;183;17,2109118261;2019-10-03 10:26:09;
1117;1;62171;158;5,4687794196;2019-11-01 07:49:35;
1118;2;2760;139;4,8111413882;2019-11-01 07:49:35;
1119;26;90534;645;22,3250805422;2019-11-01 07:49:35;
1120;28;64091;564;19,5214657765;2019-11-01 07:49:35;
1121;30;15361;831;4,5018100125;2019-11-01 07:49:35;
1122;1;62226;55;24,2678037944;2019-11-03 14:13:10;
1123;2;2795;35;15,4431478692;2019-11-03 14:13:10;
1124;26;90563;29;12,7957510916;2019-11-03 14:13:10;
1125;28;64105;14;6,1772591477;2019-11-03 14:13:10;
1126;1;62694;468;17,1777410543;2019-11-30 20:05:20;
1127;2;3131;336;12,3327371672;2019-11-30 20:05:20;
1128;26;90810;247;9,0660300009;2019-11-30 20:05:20;
1129;28;64259;154;5,652504535;2019-11-30 20:05:20;
1130;30;15513;152;5,1504711108;2019-11-30 20:06:40;
1131;1;62889;195;24,4479335054;2019-12-08 19:30:58;
1132;2;3282;151;18,9314767144;2019-12-08 19:30:58;
1133;26;90874;64;8,0239371505;2019-12-08 19:30:58;
1134;28;64298;39;4,8895867011;2019-12-08 19:30:58;
1135;30;15553;40;5,0155429587;2019-12-08 19:30:58;
1136;1;63055;166;19,5386702849;2019-12-17 07:25:10;
1137;2;3409;127;14,9482597963;2019-12-17 07:25:10;
1138;26;90930;56;6,5913586503;2019-12-17 07:25:10;
1139;28;64325;27;3,1779764921;2019-12-17 07:25:10;
1140;2;3573;164;11,4107903866;2019-12-31 16:21:22;
1141;1;63193;138;8,5789279794;2020-01-02 09:28:54;
1142;2;3601;28;16,340204793;2020-01-02 09:28:54;
1143;3;835;53;0,4289734306;2020-01-02 09:28:54;
1144;26;91137;207;12,8683919691;2020-01-02 09:28:54;
1145;28;64493;168;10,4439123227;2020-01-02 09:28:54;
1146;30;15700;147;5,9800101324;2020-01-02 09:28:54;
1147;1;63227;34;16,3722091559;2020-01-04 11:19:20;
1148;2;3657;56;26,9659915508;2020-01-04 11:19:20;
1149;26;91140;3;1,4446066902;2020-01-04 11:19:20;
1150;28;64493;0;0;2020-01-04 11:19:20;
1151;1;63255;28;7,1532484122;2020-01-08 09:15:56;
1152;2;3712;55;14,0510236667;2020-01-08 09:15:56;
1153;26;91159;19;4,853989994;2020-01-08 09:15:56;
1154;28;64506;13;3,3211510485;2020-01-08 09:15:56;
1155;1;63547;292;9,6213331462;2020-02-07 17:38:49;
1156;2;4115;403;13,2787577326;2020-02-07 17:38:49;
1157;26;91454;295;9,7201824594;2020-02-07 17:38:49;
1158;28;64727;221;7,2818994018;2020-02-07 17:38:49;
1159;1;63547;0;0;2020-02-07 17:38:52;
1160;2;4115;0;0;2020-02-07 17:38:52;
1161;26;91454;0;0;2020-02-07 17:38:52;
1162;28;64727;0;0;2020-02-07 17:38:52;
1163;1;63690;143;6,2909151084;2020-03-01 11:11:47;
1164;2;4405;290;12,7577998702;2020-03-01 11:11:47;
1165;3;857;22;0,3724303569;2020-03-01 11:11:47;
1166;26;91861;407;17,9049122316;2020-03-01 11:11:47;
1167;28;65062;335;14,7374584707;2020-03-01 11:11:47;
1168;30;16003;303;5,1293817339;2020-03-01 11:11:47;
1169;1;63880;190;6,1483284232;2020-04-01 08:51:41;
1170;2;4771;366;11,8436221205;2020-04-01 08:51:41;
1171;26;93029;1168;37,7960399911;2020-04-01 08:51:41;
1172;28;66060;998;32,2949040335;2020-04-01 08:51:41;
1173;30;16165;162;5,2422589714;2020-04-01 08:51:41;
1174;1;63989;109;3,4991831301;2020-05-02 12:27:52;
1175;2;4949;178;5,7142623592;2020-05-02 12:27:52;
1176;26;94799;1770;56,821597617;2020-05-02 12:27:52;
1177;28;67703;1643;52,7445677315;2020-05-02 12:27:52;
1178;1;64077;88;2,8314587159;2020-06-02 14:22:11;
1179;2;5056;107;3,4427963932;2020-06-02 14:22:11;
1180;26;96412;1613;51,8993512358;2020-06-02 14:22:11;
1181;28;69179;1476;47,4912848258;2020-06-02 14:22:11;
1182;30;16518;353;5,6725495338;2020-06-02 14:22:11;
1183;1;64180;103;3,5499191423;2020-07-01 14:43:25;
1184;2;5117;61;2,1023792979;2020-07-01 14:43:25;
1185;26;97657;1245;42,9092168174;2020-07-01 14:43:25;
1186;28;70265;1086;37,4292445492;2020-07-01 14:43:25;
1187;1;64281;101;3,183330415;2020-08-02 08:11:25;
1188;2;5179;62;1,9541236211;2020-08-02 08:11:25;
1189;26;99102;1445;45,5436876204;2020-08-02 08:11:25;
1190;28;71568;1303;41,0681141656;2020-08-02 08:11:25;
1191;1;64431;150;4,3516889993;2020-09-05 19:27:19;
1192;2;5227;48;1,3925404798;2020-09-05 19:27:19;
1193;26;100422;1320;38,2948631938;2020-09-05 19:27:19;
1194;28;72748;1180;34,2332867944;2020-09-05 19:27:19;
1195;30;17004;486;5,1044040656;2020-09-05 19:27:19;
1196;1;64663;232;9,0646638738;2020-10-01 09:42:31;
1197;2;5309;82;3,2038898174;2020-10-01 09:42:31;
1198;3;930;73;0,3412203388;2020-10-01 09:42:31;
1199;26;101477;1055;41,2207775294;2020-10-01 09:42:31;
1200;28;73594;846;33,0547656776;2020-10-01 09:42:31;
1201;30;17143;139;5,4309839588;2020-10-01 09:42:31;
1202;1;64881;218;7,033492287;2020-11-01 09:34:41;
1203;2;5464;155;5,0008775435;2020-11-01 09:34:41;
1204;3;941;11;0,354900987;2020-11-01 09:34:41;
1205;26;101982;505;16,2931816739;2020-11-01 09:34:41;
1206;28;73993;399;12,8732267087;2020-11-01 09:34:41;
1207;30;17317;174;5,6138883391;2020-11-01 09:34:41;
1208;1;65486;605;16,8247527802;2020-12-07 08:35:32;
1209;2;5867;403;11,2072320172;2020-12-07 08:35:32;
1210;3;957;16;0,4449521396;2020-12-07 08:35:32;
1211;26;102355;373;10,3729467554;2020-12-07 08:35:32;
1212;28;74256;263;7,3139007954;2020-12-07 08:35:32;
1213;30;17526;209;5,8121873241;2020-12-07 08:35:32;
1214;1;65964;478;13,5608803382;2021-01-11 14:33:18;
1215;2;6345;478;13,5608803382;2021-01-11 14:33:18;
1216;26;102544;189;5,3619380417;2021-01-11 14:33:18;
1217;28;74366;110;3,1207046803;2021-01-11 14:33:18;
1218;30;17730;204;5,7874886799;2021-01-11 14:33:18;
1219;1;66331;367;7,4887964923;2021-03-01 14:42:43;
1220;2;7210;865;17,6507056291;2021-03-01 14:42:43;
1221;26;103148;604;12,3248857803;2021-03-01 14:42:43;
1222;28;74871;505;10,304747217;2021-03-01 14:42:43;
1223;1;66516;185;5,9266971678;2021-04-01 19:51:52;
1224;2;7582;372;11,9174667374;2021-04-01 19:51:52;
1225;26;104239;1091;34,9514951896;2021-04-01 19:51:52;
1226;28;75818;947;30,338282259;2021-04-01 19:51:52;
1227;30;18177;447;5,5720912973;2021-04-01 19:51:52;
1228;1;66677;161;5,2626123144;2021-05-02 10:06:02;
1229;2;7860;278;9,0869951764;2021-05-02 10:06:02;
1230;26;105517;1278;41,774028185;2021-05-02 10:06:02;
1231;28;76949;1131;36,9690343327;2021-05-02 10:06:02;
1232;30;18332;155;5,0664901163;2021-05-02 10:06:02;
1233;1;66787;110;3,3127333187;2021-06-04 15:01:32;
1234;2;8019;159;4,7884054334;2021-06-04 15:01:32;
1235;26;106937;1420;42,7643755686;2021-06-04 15:01:32;
1236;28;78198;1249;37,6145810459;2021-06-04 15:01:32;
1237;1;67179;392;6,756797735;2021-08-01 15:24:04;
1238;2;8152;133;2,2924849458;2021-08-01 15:24:04;
1239;26;109513;2576;44,4018136869;2021-08-01 15:24:04;
1240;28;80347;2149;37,0417304399;2021-08-01 15:24:04;
1241;30;18802;470;5,1523304881;2021-08-01 15:24:04;
1242;1;67230;51;2,5600520563;2021-08-21 13:30:59;
1243;2;8170;18;0,9035477846;2021-08-21 13:30:59;
1244;26;110259;746;37,4470359601;2021-08-21 13:30:59;
1245;28;81037;690;34,6359984081;2021-08-21 13:30:59;
1246;1;67280;50;3,5898675987;2021-09-04 11:47:26;
1247;2;8199;29;2,0821232072;2021-09-04 11:47:26;
1248;26;110725;466;33,4575660199;2021-09-04 11:47:26;
1249;28;81460;423;30,370279885;2021-09-04 11:47:26;
1250;1;67443;163;6,0715094059;2021-10-01 08:06:41;
1251;2;8263;64;2,3839055336;2021-10-01 08:06:41;
1252;3;1043;86;0,2886100075;2021-10-01 08:06:41;
1253;26;111686;961;35,795831528;2021-10-01 08:06:41;
1254;28;82289;829;30,879026365;2021-10-01 08:06:41;
1255;30;19082;280;4,6131341987;2021-10-01 08:06:41;
1256;1;67493;50;6,045010138;2021-10-09 14:37:20;
1257;2;8296;33;3,9897066911;2021-10-09 14:37:20;
1258;26;111906,3984;220;26,6462112479;2021-10-09 14:37:20;
1259;28;82475;186;22,4874377133;2021-10-09 14:37:20;
1260;1;67622;129;6,5278621334;2021-10-29 08:53:49;
1261;2;8425;129;6,5278621334;2021-10-29 08:53:49;
1262;3;1050;7;0,2497080959;2021-10-29 08:53:49;
1263;26;112323;417;21,0815334057;2021-10-29 08:53:49;
1264;28;82826;351;17,7618574326;2021-10-29 08:53:49;
1265;30;19222;140;4,9941619172;2021-10-29 08:53:49;
1266;1;67766;144;14,1680312841;2021-11-08 12:49:35;
1267;2;8517;92;9,0517977648;2021-11-08 12:49:35;
1268;26;112457;134;13,1841402227;2021-11-08 12:49:35;
1269;28;82909;83;8,1662958096;2021-11-08 12:49:35;
1270;1;67775;9;4,4096131381;2021-11-10 13:48:37;
1271;2;8534;17;8,3292692609;2021-11-10 13:48:37;
1272;26;112513;56;27,4375928593;2021-11-10 13:48:37;
1273;28;82960;51;24,9878077826;2021-11-10 13:48:37;
1274;30;19290;68;5,5716139017;2021-11-10 13:48:37;
1275;1;68197;422;16,3618739903;2021-12-06 08:48:37;
1276;2;8873;339;13,1437802908;2021-12-06 08:48:37;
1277;26;112654;141;5,4668820679;2021-12-06 08:48:37;
1278;28;83039;79;3,0630048465;2021-12-06 08:48:37;
1279;1;68430;233;16,2577437729;2021-12-20 16:46:10;
1280;2;9075;202;14,0946963181;2021-12-20 16:46:10;
1281;26;112757;103;7,1868996078;2021-12-20 16:46:10;
1282;28;83102;63;4,3958706339;2021-12-20 16:46:10;
1283;30;19538;248;6,1809474441;2021-12-20 16:46:10;
1284;1;68653;223;6,6095085783;2022-01-23 10:30:43;
1285;2;9534;459;13,6043248317;2022-01-23 10:30:43;
1286;26;112924;167;4,9497216708;2022-01-23 10:30:43;
1287;28;83213;111;3,2899347632;2022-01-23 10:30:43;
1288;30;19721;183;5,4239465015;2022-01-23 10:30:43;
1289;1;68983;330;6,9945114967;2022-03-11 14:49:42;
1290;2;10189;655;13,8830455465;2022-03-11 14:49:42;
1291;26;113995;1071;22,7003691302;2022-03-11 14:49:42;
1292;28;84144;931;19,7330006165;2022-03-11 14:49:42;
1293;30;19954;233;4,9385490265;2022-03-11 14:49:42;
1294;1;69123;140;6,6364362074;2022-04-01 17:07:27;
1295;2;10397;208;9,8598480796;2022-04-01 17:07:27;
1296;26;114941;946;44,8433475159;2022-04-01 17:07:27;
1297;28;84880;736;34,8886932047;2022-04-01 17:07:27;
